frames,dst_entropy,src_entropy,proto_entropy,bps_in,bps_out,flows,attack
24,0,0,0.801311735,22235.32734,2007.79922,14.24663265,0
7365,0,0,0.629935855,7257.677783,518.4518452,1.30E-34,0
5,2.825692314,2.968958012,0.057214229,352298.2864,39974.4505,101960.8762,1
4576,0,0,0,6739.43336,518.4518452,2.54E-79,0
1671,0,0,0.989203191,6479.844503,518.4518452,1.15E-124,0
631,0.080793136,6.56385619,0.890787611,5188.991103,422.4,2633.408034,1
419,0,6.576307315,0.084213591,6123959.553,2063.789114,1125546.15,1
1494,0.080793136,6.56385619,1.186301044,6167.686634,532.8,1736.129458,1
269,0,6.07360359,1.402043395,356293.6482,64050.89969,105870.5589,1
175,1.578863167,1.578863167,0.933938873,13516.9426,1518.551855,3719.915277,0
483,0,0,0.684721959,46502.07096,3905.6,5686.708861,0
1786,1,1,0.157705738,21988.50172,2153.6,5445.28524,0
853,0.958313602,0.958315804,0.575668538,21642.35692,2870.687069,3306.849525,0
1609,0,6.64385619,0.046929455,3129528.226,456.182473,2551649.142,1
941,0,0,1.389827543,24005.34155,1956.8,1749.180489,0
1648,0.286396957,6.18021091,1.320090155,7363.841571,1872,3987.618923,1
1568,0,6.64385619,0.445395518,81895.5462,144135.3776,5901.21818,1
140,1.465610558,0.999413335,0.387671024,45359.50708,3688.368837,6191.377754,0
2043,0.221940733,5.55981991,0,6557.117958,456.0456046,2.02724809,1
925,1.470137436,1.470137436,0.497193052,24147.37976,2662.4,5513.297916,0
277,0,6.62935662,0,3740.716986,2911.541702,2948.675425,1
15209,0,6.64385619,0,11044.78671,2096.296296,220.3828868,1
9,0.17378145,0.555041034,1.029209377,21687.36238,2086.608661,29032.98861,0
340,0.958820286,0.958820286,0.311858925,26548.24098,2086.4,4388.996645,0
78,1.479283752,1.479343423,0.277654816,22744.00001,2662.932587,7353.882831,0
974,0.998845536,6.376307315,0.939740477,5568.180214,456,1142.195945,1
458,0,0,0.933284439,23029.42945,2120,1128.447623,0
854,0,0,1.196453825,19028.72457,2120,1087.346245,0
234,0,0,0.518088666,22982.09097,2057.6,2160.298168,0
703,0.808458996,0.808458996,0.454057504,21801.20118,1990.4,3935.476559,0
977,0.322493362,6.09366069,1.429356855,7211.042359,489.6,98.87280225,1
155,0,0,1.846150265,22808.19977,2075.407541,463.1558998,0
2935,0.322493362,5.87366069,1.116980554,6422.163534,456,1507.019923,1
777,0,0,0.828709019,21771.10807,1990.4,2904.254504,0
122,0.996804406,0.996804406,0.692522273,24791.83144,2120,5950.103927,0
924,0.322493362,5.87366069,1.117188137,6551.724658,456,1188.119472,1
212,0.40217919,6.62385619,1.465219716,6923.182567,836.8,6172.973958,1
732,1.583231322,1.583231322,1.300214073,22787.85849,2792,3374.221444,0
130,0,6.64385619,1.623880848,7598.398708,456,5484.066384,1
2688,0.286396957,6.18021091,1.245515765,7433.91007,1732.8,1274.174548,1
850,2.824484601,2.963412506,0.047555841,7801.610831,545.6545655,3630.073503,1
1940,0,6.46875844,0,873.6,0,2733.532855,1
1010,0,6.46875844,0,907.2470447,0,205.8216113,1
417,0,0,1.535377571,12902.59938,1249.6,935.6796604,0
1967,0,0,1.494562688,12492.68274,1172.8,580.145148,0
1647,0,0,1.763024712,13137.57624,1336,281.3396447,0
9234,0,6.32385619,0.045803758,1117.254257,756.302521,1454.29691,1
705,0,0,1.232606647,12966.29411,1336.133613,586.5829723,0
16764,1,1,0,10944.49065,1681.645088,90.42605756,1
372,0.387444919,6.046111815,0.744842299,110858.5937,8856.885689,63726.01573,1
313,0,0,1.260151492,15970.6936,2113.6,5920.455789,0
941,0,0,0.980972728,19360.30158,1862.586259,1571.910354,0
1014,0,0,0.872113947,22854.49141,2120.212021,2873.745214,0
482,0,0.999977995,0.754613967,16926.63669,2270.4,5654.252678,0
1760,0,6.60385619,0.657155545,4856.931649,422.146712,1764.273542,1
1870,0,6.46875844,0,1041.6,0,2041.557783,1
353,0,0,1.557899572,24820.12187,2030.60306,360.207296,0
9988,0,6.336307315,0,1320.992728,1318.410635,41.30046818,1
616,0.984410693,0.984410693,1.598773962,25226.84029,2120.212021,3139.715917,0
373,0.920893621,0.920893621,0.402898893,24253.82664,2086.191381,3071.028945,0
11,0.327444919,6.60385619,0.250707641,1681240.427,7309.669033,1695997.336,1
1970,0,6.64385619,0.561286018,2203.906879,8972.62142,2632.523914,1
174,0.731042684,0.826119758,0.786226837,48294.54283,3816.8,6286.838957,0
2522,0,6.62935662,0,1892.951167,0,2432.832645,1
1030,0,0,1.128940945,20256.3878,1840,1161.631957,0
1103,0.998845536,6.376307315,1.543017484,4987.280279,456.2281141,1751.174131,1
823,0.989244549,0.987950826,0.206870673,21046.12394,1990.59906,6791.251704,0
1907,0,0,0.480594373,6609.872211,518.4,4.74E-21,0
2241,0,0,0.035932002,6480.181476,388.8388839,2.65E-11,0
1223,0.763312716,1.509585329,1.466376631,28370.30753,3795.2,4728.824272,0
1067,0.322493362,5.906111815,1.936015337,7144.031235,489.6489649,1910.15649,1
778,0,6.533077191,0.896549536,16942.0893,66151.17057,10244.5579,1
1434,0,0,0.842794733,19483.80621,2119.788021,962.20287,0
561,0.934068055,6.42385619,1.985918783,20186.84844,3944.416675,5349.638348,1
1179,2.824484601,2.963412506,0.955802497,15611.08273,1638.4,4909.163814,1
12886,1.854519968,1.854519968,0,11428.63404,1681.645088,101.437699,1
49,0.766214011,0.766214011,0.800623993,27464.65241,2756.8,5202.315562,0
480,0,0,1.424058371,23458.0384,1990.4,310.9189212,0
719,0,0,0.286978485,21536.93762,2120.212021,378.824405,0
6,0,6.64385619,0.014774447,2202803.531,724.8724872,5408848.397,1
14087,0,6.28875844,0,1150.172591,0,2.220769663,1
921,0.958401745,0.958401745,1.191789058,23726.22456,2153.6,4709.153696,0
340,0.991273545,0.991273545,0.738980179,30189.1281,2086.608661,3502.963804,0
1944,0.998845536,6.376307315,1.477290214,5409.851354,456,3461.253839,1
2147,2.959345012,2.999927674,1.009618245,12070.68132,1380.938094,2150.544469,1
895,0,0,1.495778838,21093.12193,2292.8,400.8631655,0
437,0,0,1.05663198,21110.03592,2086.4,2620.813863,0
340,0,0,0.6250959,13327.68774,1302.4,362.9117256,0
100,0,0,0.832321576,14556.45863,1840,3132.211877,0
2145,0,0,0.43727267,13303.79604,1302.4,945.6194911,0
613,0,6.64385619,0.410422468,6398.494629,456,250.6991805,1
322,0,0,1.739276605,24746.1673,2064,1555.276792,0
503,0,0,1.585947138,20275.76812,2086.608661,143.9318021,0
97,0,6.06875844,1.105569561,40131.4881,6837.948615,2279.846345,1
317,0.992427252,0.992427252,0.144269745,22812.60501,2086.4,2484.006246,0
163,0,0,0.900564816,15553.56835,2086.4,4145.924797,0
75,0,0,1.541990843,23153.43223,2344.234423,1572.743641,0
211,0,0,0.892511387,13268.70722,1302.530253,686.7378615,0
988,0,0,1.568719584,13032.08822,1172.917292,137.7404201,0
1630,0,6.203845941,0.691678958,359943.1888,65929.36585,64063.87891,1
29543,0,6.40875844,0,82428.46346,166211.8329,0.955051856,1
642,0,0,0.384231821,20799.3489,2086.4,1094.256302,0
1948,0.221940733,5.59981991,1.969423846,25681.75319,3010.20204,3055.553326,1
1196,0,0,0.570015562,26796.03137,2556.8,3596.164451,0
1772,0,6.040483332,0.632211354,351916.9283,73227.19141,86921.70088,1
10685,0,6.42385619,0,7077.074904,1731.125456,100.489399,1
535,0,0,0.638724549,13379.43193,1172.917292,2516.287186,0
282,1.47841477,1.484223601,0.998581773,23468.53524,2903.709629,5061.459056,0
561,0,5.821209565,1.135430993,7224.76754,523.2523252,3436.612517,1
809,2.956473531,3.004932784,1.418880697,11801.50666,1251.2,2100.973501,1
95,0.991843381,1.477753626,0.318059645,35928.70965,4308.8,5000.463202,0
2262,0,0,0.451281423,6479.688999,518.4,9.25E-66,0
2772,0,6.50385619,0.152544453,82428.46346,166211.8329,2370.186097,1
1756,0,6.64385619,1.337363914,6072.081736,619.2619262,1364.512925,1
414,0,6.60385619,0.421402576,96449.04594,97481.10831,2696.159299,1
301,0,0,1.255479469,14718.03736,2008,1598.734748,0
840,0.322493362,5.941209565,1.380818357,6912.243433,652.8,748.8883211,1
340,0.850417625,0.85041902,0.703729095,15317.28261,2024,4516.614258,0
673,0,6.62935662,0,1705.268768,127.3334643,4254.494648,1
487,0.775952096,0.775952096,1.03547625,23529.07387,2057.6,13309.11975,0
1459,0,6.24875844,0.933993946,346332.8635,78264.09568,36700.14492,1
195,0.813235652,0.813235652,1.390506996,13943.84455,1715.2,3881.431725,0
665,0.976162847,0.976162847,0.07365358,15674.47344,1363.336334,8952.390743,0
30305,0,6.336307315,0,33101.34696,4871.769482,1.008641501,1
678,0.980740526,0.982164287,0.59713139,45312.853,3688,3549.081861,0
534,0,0,0.160424679,24332.06103,1956.9957,2367.353982,0
114,0.175964403,5.923859591,1.179189982,147554.747,71856.55172,45608.54442,1
178,1.40285794,1.958480944,1.177382089,74762.70345,4805.919408,16776.05457,0
3360,0,6.46875844,0,772.8,0,1091.843693,1
810,0,0,0.185526583,20956.67049,2120,1692.085512,0
516,1.903731784,2.186304004,0.942308529,60679.57571,9536.937325,13951.09384,0
688,0.999973218,0.999973218,0.145282154,22433.00644,2123.184777,3312.971543,0
1136,0.194391858,6.62385619,1.10028115,5645.273851,456.5021524,1601.809209,1
328,0,0,1.28841916,15800.90903,1638.236176,558.8602091,0
1281,2.959345012,2.999927674,0.689793108,10867.56957,1172.8,1928.305496,1
14173,0,0,0,6868.890745,518.4518452,1.13E-117,0
790,0,0,0.690400929,22334.81711,1934.4,1928.661271,0
5,0,6.64385619,0.024003477,2203878.963,758.3241676,3919840.188,1
619,0,0,0.939719727,21087.24413,1990.79816,2560.792771,0
834,0,0,0.476594098,23497.54944,2774.4,1326.487356,0
962,0.997950108,0.997950108,0.531033409,26051.26423,2086.608661,4754.413329,0
624,0,5.85366069,1.266362064,7191.32354,523.5664965,1991.820738,1
826,1.964200053,1.964200053,0.592891706,15177.51828,1990.20098,9299.6366,0
614,0.202249425,6.351383108,1.339068395,8157.193366,1043.826296,1206.159463,1
783,2.824484601,2.963412506,0.934699511,14009.60777,1654.234577,1430.262029,1
124,0,0,1.096157314,13166.30131,1206.4,1029.081314,0
2815,0,6.46875844,0.484456357,4096.26472,1236,1509.229681,1
112,2.824484601,2.963412506,1.551418047,14534.81844,1672,10220.01839,1
286,0.322493362,5.891014065,1.196436267,85941.21612,29739.86942,26359.70975,1
2294,0.195909271,6.230267984,0.172976385,194386.7725,54276.60081,36908.0182,1
578,0.963621453,0.963621453,0.424869879,24473.76969,1990.59906,4970.725841,0
667,0.194391858,5.981209565,1.64494928,63908.90161,12361.6,7917.05303,1
64,0,6.64385619,0.014309761,4389068.994,7506.470057,3424750.949,1
4606,0,0,0,6609.561132,518.4,2.08E-27,0
233,0,0,0.552970572,27227.28806,2057.6,256.8763456,0
558,0,0,0.732231179,21739.05467,2024.20242,598.1704005,0
4653,0,6.528346519,0,8491.330513,3393.6,754.93821,1
846,1.531500325,1.531500325,0.853595547,21525.83382,2120,6779.565525,0
866,0,0,0.597070312,25794.91305,2841.031794,969.183602,0
1153,1,6.356307315,1.422532433,4104.08354,422.4,620.0742222,1
1320,0,6.52385619,0.576462122,96522.82159,97481.10831,1369.739807,1
192,0,5.931014065,0.690082319,36638.25929,8457.605297,5208.712711,1
1923,0.999514334,0.999514334,0.41673303,20865.09165,2086.608661,5417.865726,0
1192,0,6.09366069,0.92432311,9807.440527,2673.6,15054.89478,1
6636,0,0,0.96699356,6479.987049,518.4,1.91E-49,0
486,0.746860156,0.746860156,1.018326718,20861.19213,1990.59906,4623.908386,0
92,2.824484601,2.963412506,1.546501635,14250.93254,1643.2,7896.798716,1
863,0.991640583,0.995178532,0.376339924,45244.54527,3688,3804.518455,0
210,0,0,1.240173074,23786.68806,2024,3674.077862,0
539,0,0,0.624935682,23940.78302,2024,38.97132795,0
42601,0,6.44385619,0,380219.1467,83381.31095,0.003123889,1
2856,0,0,1.916155867,25511.19256,2216,2301.512606,0
1835,1.270424542,5.825313794,0.882845194,20173.58873,1912.371703,2674.262858,1
686,0,0,1.26455598,21642.68539,2153.384662,1541.003972,0
581,0,0,1.032845833,11289.19944,1172.917292,592.4630247,0
900,0.957528781,0.957528781,0.795453404,27281.1412,2774.4,4207.929447,0
684,0,0,1.202326611,13185.44598,1465.453455,747.6431733,0
1589,0,5.821209565,1.221934453,7224.76754,523.2523252,3025.127004,1
10472,2.825692314,2.968958012,0,6777.279895,422.3577642,9.2813359,1
373,0,0,0.394708062,14190.30876,1302.4,1743.851267,0
288,0.875005005,1.318555718,0.542258386,45809.1706,3688,8523.692868,0
1534,0,0,1.169987135,21628.46268,2494.4,2725.587001,0
20,0,0,0.823815734,20562.37577,1990.4,1743.717328,0
163,0.995670285,0.995670285,0.437738534,26908.778,2120,8860.674664,0
18061,0,6.54385619,0,5753.756634,1446.676971,0.004127659,1
557,0,0,1.135407505,23003.87373,2741.34827,379.4683394,0
25547,0,6.42385619,0,4030.388691,650.9268293,6.377917218,1
177,2.825692314,2.968958012,0.160958881,208280.8576,15421.55198,99465.11426,1
421,0.958450534,0.989849827,0.417789778,47486.45998,4230.4,5257.727391,0
1134,0,0,0.998136381,6739.08339,518.4518452,1.05E-32,0
927,0,0,0.5404121,22711.70879,1990.59906,2954.546749,0
821,0,0,0.787949491,25216.03031,2086.4,1125.564024,0
7558,0,6.336307315,0.898703651,336000.3372,61989.83408,146.9090882,1
429,0,0,1.744707575,20675.3313,1990.4,1434.919971,0
3,0,6.64385619,0.064949217,453990.4801,102460.9324,9415365.442,1
402,0.081462027,6.242844878,1.769500567,11073.98097,1629.228687,6763.020288,1
185,0.999998866,0.999998866,1.429094856,14590.27028,1542.4,6319.199945,0
1310,0,0,0.938185289,22729.12784,2392,4128.390028,0
392,1.032168608,6.230633374,1.040291904,36490.29559,3054.705471,64308.36014,1
858,0,0,1.699821501,13367.73448,1249.6,146.8750895,0
1384,0.141440543,5.711014065,1.078040857,28154.11481,6560,44.64346454,1
831,0,0,0.590828874,23594.89735,1956.8,3642.336761,0
787,0,0,0.372645024,20587.5059,1912,95.2473239,0
183,0,0,1.510403572,13012.64386,1542.4,5.393164592,0
1151,0,0,1.097670613,20944.02604,2024.20242,2100.870406,0
209,1.529495454,0.987553744,1.154502087,20066.22599,2348.8,7130.031339,0
338,0.141440543,5.671014065,1.889205026,136699.2153,27639.87635,2212.594437,1
2571,0,6.64385619,1.502021745,6527.911253,456,1764.058504,1
478,0,0,0.304378161,15350.27937,2024,3442.402291,0
244,0,0,0.182510278,25361.37587,2903.709629,1672.642966,0
272,0,0,0.380790893,23571.26797,2086.608661,1035.550062,0
326,0.141440543,5.671014065,1.620807385,136598.4153,27639.87635,5864.945915,1
1470,0,6.138522249,0.771104169,368167.9791,71163.86182,82700.07468,1
223,0,0,0.561363718,15310.32208,1990.4,2364.562368,0
5,0,6.265070431,1.16359841,352069.6764,74181.98445,82750.60405,1
948,0,0,1.453132123,13454.09733,1432,68.05496391,0
2950,0.322493362,6.14875844,0.946833304,6951.987048,489.6,696.0634118,1
929,0,0,0.497754019,23156.21437,1990.4,2295.602446,0
466,0.904381458,6.42385619,1.490589623,24100.71805,4470.4,1043.296954,1
741,2.825692314,2.968958012,0.105820163,372761.8494,39974.4505,102009.6521,1
663,1.554984582,1.554984582,0.667119359,28809.66696,3294.4,4476.07024,0
867,1.470999183,1.879233473,0.735481524,22419.70811,2870.687069,7290.161687,0
720,0.080793136,5.791014065,1.219955997,15758.74229,3365.136514,10526.30591,1
0,0,6.117903693,1.091861797,366174.4167,71163.86182,49187.08032,1
607,1.265665453,0.655926293,0.885013319,41605.23556,1990.4,35061.3755,0
342,0,0.80035572,0.090624837,46923.47318,3625.237476,4361.784231,0
1355,0.302292189,5.547368785,1.092766735,6327.153855,545.6,1353.619527,1
707,0,0,1.202070755,19494.41277,1957.191438,1399.557941,0
979,0,6.60385619,1.537130616,5332.827376,456.0456046,313.4145339,1
5347,0.436469817,6.48385619,0.952820652,5472.901834,456,42.70695474,1
900,0.720312722,0.779716015,0.773649383,21410.33495,2494.4,6335.012102,0
844,0.286396957,6.50385619,1.2343877,1697305.433,3034.675727,9305.065258,1
1501,0,0,0,6480.026018,518.4,1.09E-78,0
825,0.322493362,6.176307315,1.517830177,6337.373954,662.3337666,4017.514337,1
1814,0.322493362,5.98875844,1.313434002,8500.592316,1531.046895,1824.238642,1
4465,0,6.194815711,1.242744806,15679.15233,2734.081611,203.9229134,1
651,0,6.28875844,0,1145.528355,0,0.044808416,1
12240,0,6.48385619,0,7077.074904,1731.125456,442.8661263,1
681,0,0,0.384977647,22030.16499,2153.6,426.2115443,0
747,0,0,0.914688225,24175.05893,2807.719228,4625.792511,0
1123,2.959345012,2.999927674,0.842988818,11913.64675,1172.917292,7942.88715,1
118,0.842501883,0.880998119,0.834554557,44150.89598,3592,4345.370304,0
92,0,6.64385619,0.987018622,2223.272615,28722.02166,2654.942236,1
2732,0.322493362,5.98875844,1.833810749,26914.80122,6751.075108,1868.968915,1
1864,2.796818781,2.955307582,0.770321847,10854.26017,1340.8,2227.587534,1
685,0,0,0.675617918,13817.25805,1273.345331,4285.004116,0
436,0,5.821209565,0.748023662,10585.17821,1732.973297,2491.336316,1
2713,0.904381458,6.416307315,1.689865587,11997.94657,6001.80054,752.5781561,1
999,0.983979548,0.992535375,0.157798653,19029.50556,1990.20098,4515.890157,0
596,0,0,0.415974462,20563.90381,1990.4,1295.864649,0
856,0.967915094,0.967915094,1.07597662,24213.14295,2086.4,262.2436698,0
634,0,0,2.074298273,13862.78725,1336,5.009737622,0
2201,0,0,0.783504495,13672.03963,1302.530253,1544.049477,0
624,0,0,0.519188842,11974.34036,1223.877612,4194.96605,0
272,0,0,0.204287695,38629.46408,5828.365673,1153.35741,0
292,0,6.548548539,1.137133304,4103.638451,451.2517165,1860.137374,1
108,0,0,0.828706227,14002.78132,1302.4,551.1932266,0
3109,0.322493362,5.906111815,1.003182668,6274.214412,456,131.2217429,1
48601,0,6.336307315,0,57866.35673,62488.73624,0.000110386,1
578,0.989445271,0.989445271,0.207705879,15318.19209,2086.191381,5907.148139,0
5,0.203905876,6.248685793,1.397079342,7222.66531,1267.580274,1943.365921,1
733,0.981453895,6.396307315,1.378023826,13486.20757,6001.80054,283.9157028,1
1611,0,0,0.567685022,6479.922256,518.4,4.96E-124,0
2523,0,6.28875844,0,902.6607734,0,1430.497498,1
394,2.23427743,1.704153364,0.208229527,46033.19064,3654.4,7871.760779,0
439,0,0,0.832963812,21550.545,1990.59906,1444.204399,0
919,0.928773552,0.903865285,0.196050308,44715.69039,3721.6,3441.66729,0
1844,0.74664755,0.74664755,1.016350643,22374.71488,1766.4,4838.269739,0
249,0,0,1.33440872,24171.24072,2120,178.3213153,0
120,0,0,0.316488138,47203.03541,3688,3331.655084,0
368,0,0,0.570008653,21917.40282,2086.4,511.8604199,0
3,0,6.64385619,0.096419821,1686392.161,7309.669033,2229530.941,1
1305,0,0,1.015443332,15354.35872,1691.2,3261.85501,0
784,0,0,0.746740456,16189.94182,2120,31.00042015,0
520,0.97102084,0.97102084,0.526433492,21920.27964,2086.4,6853.546222,0
1437,0.997401589,6.50385619,1.528013919,15564.8971,3558.044196,4172.875412,1
702,0,0,1.09221118,24281.13327,2903.419316,636.5738307,0
91,0.999291944,0.999291944,0.851976002,13439.98201,1335.866413,2125.137313,0
7470,0.141440543,5.711014065,1.407892239,6911.105583,556.6330101,70.03401078,1
2047,0,6.38875844,0.914666776,373040.538,72908.70583,38513.78267,1
767,0.57124436,1.428797875,0.615925761,22625.64005,2870.4,8082.474729,0
461,0.99866352,0.99866352,0.343379214,15007.9367,1956.8,2710.100326,0
1632,0,6.64385619,1.392145117,6268.359107,456,1095.788628,1
2736,0.978210224,0.978210224,0.859612971,18903.50403,2086.4,6604.760649,0
765,0.999991634,0.999991634,1.072942125,21798.32331,2086.4,3564.913914,0
692,0.557438185,6.56385619,1.026694741,5577.519298,422.526758,2541.806546,1
797,0,5.926111815,0.201679326,23932.61719,6806.4,1481.098231,1
235,0,0,1.901396601,12134.75556,1734.4,2230.177999,0
437,0,0,0.827340665,14199.53448,1335.866413,619.4099593,0
16405,0,6.38385619,0,4115.111529,2106.989301,30.55612342,1
391,0,0,1.568276785,23512.06793,2120,3608.895393,0
1,0,6.64385619,0.067718075,4698365.334,9185.6,4996538.093,1
13,0,6.52385619,0.507869163,117270.9343,158950.2061,18852.20704,1
91,0,0,0,22058.00441,2086.608661,4302.831406,0
615,0,0,1.058008427,20807.29832,1990.59906,1499.821068,0
375,0,0,0.850642423,15148.72793,1990.4,1673.012065,0
392,2.825692314,2.968958012,0.773957516,9633.977838,388.8388839,1220.507345,1
4828,2.824484601,2.963412506,1.131307886,8193.650034,915.2915292,463.1378823,1
935,0.932007389,0.932007389,0.540663295,18879.66052,2119.2,10873.46317,0
965,0,0,1.091369809,24048.27448,2336,2147.028169,0
2243,0,6.46875844,0,806.4806481,0,1351.764333,1
780,1.950551071,1.764250812,0.750806458,46406.40921,3558.4,12212.12857,0
61,0.96838364,0.96838364,0.830691656,24891.61014,2164.8,3385.271715,0
2580,0.202249425,6.351383108,1.121812938,8157.193366,1214.576784,3201.861947,1
385,0.345752087,5.866008855,0.388260001,200212.9291,70929.72363,84711.84628,1
31,1.476087876,1.475617975,0.579194245,22196.19291,2841.315868,6522.967555,0
580,0,0,0.622803434,20568.39478,1990.4,1534.745767,0
306,2.824484601,2.963412506,1.132312302,14048.78685,1542.245775,443.8292795,1
9182,0,0,0.696581981,6350.30932,518.4,1.14E-10,0
2026,0,6.60385619,0,4164.033331,357.3555688,861.6228943,1
287,0.786167157,0.786167157,0.362063804,21287.31623,2086.4,6675.436639,0
529,0.985128143,0.985128143,1.553371306,13256.67381,1302.4,2153.233028,0
1380,0,6.60385619,0.312769264,11909.41323,75546.93085,605.3943826,1
446,0.954912848,0.954912848,0.87850838,15703.96726,2024.20242,3038.589448,0
580,0,0,0.77578354,22119.18613,1990.4,408.7916633,0
90,1.451877722,1.451877722,1.177014413,28390.767,2756.8,5075.61026,0
1486,0.904381458,6.42385619,1.941895834,16025.13759,4245.975402,2745.508393,1
1069,0.634309555,6.50385619,0.911577486,2436919.695,15893.40758,76406.06339,1
742,0.322493362,5.98875844,2.030371899,27354.37832,4538.053805,704.738487,1
289,0,0,0.370434581,34036.45781,2904,3487.857038,0
2823,0,0,0.509580163,6998.037156,518.4,5.25E-06,0
292,0,0,0.22695308,25805.75037,2035.607121,1764.362978,0
1651,2.957590528,2.994458897,0.938101537,12515.82779,1284.671533,5335.150815,1
655,0,0,1.312855136,21535.59238,2153.6,1842.061734,0
915,0.221940733,5.61981991,1.125604555,52102.27925,6504.374287,20972.61567,1
2143,0,6.46875844,0,1075.307531,0,1518.010206,1
1865,0,0,0,6998.205697,518.4518452,4.07E-72,0
1940,0,0,0.582707042,15396.34189,1564.8,5821.386,0
10,0,6.64385619,0.00522104,4377788.642,7439.887978,3266892.412,1
887,0,0,1.968502889,16168.08582,2120,2158.291676,0
34421,0,6.40385619,0,4030.388691,650.9268293,0.283238413,1
2491,0,0,0.247001027,6609.600047,388.8388839,7.81E-110,0
1370,0,0,0.657223366,15025.15513,1302.4,1622.59984,0
1303,0,0,0.610131312,13274.18793,1302.4,1332.396624,0
239,0,0,1.321136153,14387.06326,1464.653535,134.5155442,0
563,0,0,0.792303369,24233.21065,1990.59906,4066.883472,0
1609,0,0,2.15517897,13090.17831,1302.530253,57.47670027,0
21542,0.590723919,6.149074888,0,86115.51173,72874.56641,0.267658981,1
670,2.957590528,2.994458897,0.7902435,11807.95498,1284.671533,6281.683877,1
4775,2.824484601,2.963412506,1.989865813,11353.49124,1508.950895,1183.755713,1
790,0.997753707,0.997753707,1.304942657,13732.62619,1240.124012,5404.017665,0
1000,0,0,0.546110988,24307.6959,2590.659066,1021.562405,0
273,0.995918199,0.995918199,0.53881155,44858.62852,3688,2632.762862,0
636,0,0,1.57414716,13781.81966,1436.8,1770.284832,0
993,0,0,0.060344435,6350.555559,388.8777756,2.39E-83,0
152,2.310802268,2.310802268,0.93568281,26286.95128,2888.288829,3042.975154,0
1601,0,0,0.58851496,21047.61546,2086.191381,1112.823531,0
966,0.968192303,0.937014536,0.927508508,19262.40981,1990.20098,5459.192897,0
22,0.354944487,5.917564285,1.359251611,18913.45557,6198.551342,19142.12748,1
2040,0,6.543295834,0.846781405,3844.281477,561.6,1841.695608,1
399,0,6.512669028,0,1708.751366,40.47705096,1677.829512,1
1432,0.141440543,5.711014065,1.417466584,6663.18861,590.4,402.0843623,1
623,0,0,0.391790277,19900.63184,2120,2259.863362,0
1617,0.837564885,0.837564885,0.406208794,23142.12008,1990.4,4206.326932,0
880,0.924880545,0.924880545,0.838398825,25743.76489,2841.031794,8731.770387,0
8537,0,6.439913312,0,1117.254257,756.302521,1804.880842,1
752,0.322493362,5.96875844,1.635956252,27287.13128,3961.9962,265.6085239,1
450,0,0,0.546090757,22892.95509,2120.212021,4680.409556,0
7,0,6.64385619,0.060756426,20492.0877,4442.081949,2460590.502,1
2836,0.322493362,6.176307315,1.494437679,6596.476512,662.3337666,2574.854181,1
3184,0,0,0,6350.451939,518.5037007,1.01E-43,0
3053,0,6.09366069,1.019063696,12742.71282,6737.178846,5813.275683,1
10439,0,0,0,6998.412969,518.4518452,3.01E-35,0
1244,0,5.983681528,0.993117714,365517.6893,73227.19141,55156.00956,1
32870,0,6.44385619,0,70138.24822,82871.14956,0.004563383,1
509,0,0,1.232825308,19280.10547,2120.212021,2643.652835,0
413,0,0,0.199203423,20827.63029,1956.9957,1153.365067,0
401,0.981764445,0.981764445,0.827343489,20343.96189,2086.191381,6579.104709,0
24,0.970359885,0.970359885,0.092487896,26316.58446,2114.022805,4285.878763,0
3661,0,6.512669028,0.80997894,11051.81767,8773.033708,79.60665348,1
965,0,0,1.276029042,24473.33671,2120,404.7209187,0
872,0,0,0.680240373,23532.40502,2774.4,2375.806251,0
150,2.825692314,2.968958012,0.063463499,235643.2974,24648,104181.0711,1
892,0.999997812,0.999997812,0.219166224,20988.2615,2120,4638.793388,0
370,0,0,0.520227587,7516.411239,518.4,1.88E-99,0
1124,0,0,0,6348.344615,518.4,1.28E-84,0
1752,0,0,0.640713415,16235.59181,2086.4,575.9597443,0
2009,0.197453004,6.402925278,0.378815477,6738.662836,1339.091096,256.5669494,1
139,0.080793136,6.221209565,1.444436044,16320.28403,6206.4,1192.591331,1
224,0,0,0.647435992,48355.87175,4806.4,2544.97072,0
635,1.333608696,1.333608696,1.335643149,28292.93609,3294.4,9992.255832,0
616,1.551529383,1.551529383,0.8306467,20663.48071,1990.4,3724.811573,0
575,0,0,0.847742892,21110.8304,2086.4,1106.999825,0
1702,0.812330102,0.812330102,0.739641367,20814.63524,2086.4,3379.350781,0
869,0,0,1.045149195,21307.23479,1676.8,1343.501829,0
2496,0.529360865,6.56385619,1.538981431,21884.30724,4772.336521,7531.62408,1
277,0.972643416,0.972643416,0.279038863,27289.72758,5339.2,4839.963979,0
1662,2.825692314,2.968958012,1.329847996,39729.7526,8687.131287,2487.061714,1
537,0,0,1.129349857,19873.21769,2120,112.9278054,0
1947,0.856552398,0.852005192,1.413953334,19456.21678,1822.217778,4577.625329,0
345,0,6.64385619,0.87091881,6629.767626,456.1368411,2380.507677,1
876,0.809470362,0.809470362,0.712092393,26802.94677,2120.636191,3979.350114,0
1845,0.081462027,6.487942479,0,15204.77842,3437.971213,2830.880588,1
575,0,0,0.240575779,6609.587049,518.4,3.57E-48,0
1655,0,0,0.888206303,21761.67289,2124.587541,1987.963547,0
775,0,0,1.785224158,14342.13845,1345.6,442.2149278,0
